,source,link,date
4057,breitbart,/clips/2019/05/18/snls-donald-and-melania-trump-mike-pence-and-sarah-sanders-perform-queens-dont-stop-me-now-in-cold-open/,2019-05-18
4058,breitbart,/clips/2019/05/18/pirro-deep-state-to-be-exposed-grab-your-popcorn/,2019-05-18
4059,breitbart,/politics/2019/05/18/watch-teacher-allegedly-plants-ammo-at-school-calls-911/,2019-05-18
4060,breitbart,/2020-election/2019/05/18/pete-buttigieg-strongly-condemns-voices-on-fox-for-spreading-fear-lies/,2019-05-18
4061,breitbart,/politics/2019/05/18/justin-amash-claims-donald-trump-engaged-in-impeachable-conduct/,2019-05-18
4062,breitbart,/politics/2019/05/18/joe-bidens-top-climate-plank-is-beat-donald-trump/,2019-05-18
4063,breitbart,/politics/2019/05/18/border-patrol-official-migrants-wont-be-sent-to-florida-at-this-time-following-blowback/,2019-05-18
4064,breitbart,/politics/2019/05/18/students-faculty-walk-out-in-protest-of-mike-pence-commencement-address/,2019-05-18
4065,breitbart,/politics/2019/05/18/joe-biden-equates-donald-trump-to-tyrants-and-dictators/,2019-05-18
4066,breitbart,/politics/2019/05/18/experts-bernie-sanders-education-plan-could-hurt-low-income-students-he-wants-to-help/,2019-05-18
4067,breitbart,/politics/2019/05/18/ny-post-trump-calls-for-biden-china-probe-after-schweizer-secret-empires-revelations/,2019-05-18
4068,breitbart,/clips/2019/05/18/trump-spox-trump-has-said-hes-for-exceptions-for-rape-incest-and-life-of-the-mother/,2019-05-18
4069,breitbart,/europe/2019/05/18/salvini-pledges-free-europe-illegal-occupation-organised-brussels-populist-rally/,2019-05-18
4070,breitbart,/tech/2019/05/18/candace-owens-big-tech-trying-to-subvert-a-mass-awakening/,2019-05-18
4071,breitbart,/entertainment/2019/05/18/barbra-streisand-if-male-republicans-could-get-pregnant-thered-be-free-abortion-nationwide/,2019-05-18
4072,breitbart,/clips/2019/05/18/orourke-i-dont-have-complete-confidence-that-trump-was-fairly-elected/,2019-05-18
4073,breitbart,/politics/2019/05/18/radical-abortion-bill-fails-rhode-island/,2019-05-18
4074,breitbart,/europe/2019/05/18/swedish-municipalities-head-chain-migration-causing-new-migrant-crisis/,2019-05-18
4075,breitbart,/2020-election/2019/05/18/barack-obama-launches-unity-fund-support-eventual-2020-democrat-nominee/,2019-05-18
4076,breitbart,/europe/2019/05/18/australia-conservatives-set-for-surprise-election-win-left-admits-defeat/,2019-05-18
4077,breitbart,/europe/2019/05/18/tory-mps-plan-to-bring-down-government-if-boris-is-elected-leader/,2019-05-18
4078,breitbart,/entertainment/2019/05/18/juno-screenwriter-i-wouldnt-have-written-film-if-i-knew-al-and-ga-abortion-laws-would-happen/,2019-05-18
4079,breitbart,/europe/2019/05/18/canada-asylum-avalanche-as-claims-triple-over-two-years/,2019-05-18
4080,breitbart,/europe/2019/05/18/austrian-vice-chancellor-resigns/,2019-05-18
4081,breitbart,/europe/2019/05/18/frances-le-pen-predicts-historic-breakthrough-national-populist-parties-across-eu/,2019-05-18
4082,breitbart,/europe/2019/05/18/brexit-v-ukip-who-deserves-your-vote/,2019-05-18
4083,breitbart,/europe/2019/05/18/colonial-guilt-merkels-germany-returning-europe-made-cape-cross-to-africa/,2019-05-18
4084,breitbart,/politics/2019/05/19/ca-democrat-gov-gavin-newsom-spare-me-your-indignity-about-the-unborn/,2019-05-19
4085,breitbart,/politics/2019/05/19/pennsylvania-democrat-gov-tom-wolf-appalled-by-pro-life-legislation-in-states/,2019-05-19
4086,breitbart,/politics/2019/05/19/trump-pardon-service-members-memorial-day/,2019-05-19
4087,breitbart,/clips/2019/05/19/giuliani-id-like-to-put-schiff-under-oath/,2019-05-19
4088,breitbart,/clips/2019/05/19/buttigieg-trumps-presidency-a-hostile-takeover-of-the-gop/,2019-05-19
4089,breitbart,/politics/2019/05/19/joe-crowley-ocasio-cortez-will-likely-face-a-primary-challenger/,2019-05-19
4090,breitbart,/clips/2019/05/19/dem-rep-gallego-trump-not-smart-enough-to-understand-hes-being-manipulated-by-bolton/,2019-05-19
4091,breitbart,/politics/2019/05/19/kevin-mccarthy-justin-amash-just-looking-for-attention-on-calling-for-trump-impeachment/,2019-05-19
4092,breitbart,/politics/2019/05/19/kamala-harris-reiterates-plan-to-use-executive-action-against-private-gun-sales/,2019-05-19
4093,breitbart,/politics/2019/05/19/rocket-baghdad-green-zone-us-embassy/,2019-05-19
4094,breitbart,/politics/2019/05/19/watch-kirsten-gillibrand-pledges-to-release-all-illegal-aliens-claiming-asylum-into-u-s-communities/,2019-05-19
4095,breitbart,/politics/2019/05/19/house-democrats-to-discuss-establishing-a-single-payer-health-care-system/,2019-05-19
4096,breitbart,/politics/2019/05/19/native-born-americans-lag-behind-foreigners-u-s-workforce-growth/,2019-05-19
4097,breitbart,/politics/2019/05/19/swiss-voters-trade-rich-gun-history-eu-gun-controls/,2019-05-19
4098,breitbart,/politics/2019/05/19/bernie-sanders-longterm-relationship-russia-revealed-unearthed-video-footage/,2019-05-19
4099,breitbart,/2020-election/2019/05/19/kamala-harris-economy-kicks-off-grassroots-effort-in-los-angeles/,2019-05-19
4100,breitbart,/radio/2019/05/19/exclusive-alveda-king-new-abortion-laws-are-not-to-punish-women-but-to-give-the-baby-civil-rights/,2019-05-19
4101,breitbart,/politics/2019/05/19/illegal-alien-convicted-raping-dog-death-released-sanctuary-state/,2019-05-19
4102,breitbart,/entertainment/2019/05/19/jim-carrey-artwork-depicts-alabama-gov-kay-ivey-being-ripped-from-womb/,2019-05-19
4103,breitbart,/politics/2019/05/19/doj-8-in-9-non-citizen-federal-convicts-sentenced-last-year-illegal-aliens/,2019-05-19
4104,breitbart,/radio/2019/05/19/exclusive-alveda-king-calls-out-emily-ratajkowskis-very-racist-abortion-comments/,2019-05-19
4105,breitbart,/europe/2019/05/19/exclusive-venue-hosted-labour-cancels-on-brexit-party-last-minute/,2019-05-19
4106,breitbart,/sports/2019/05/19/bernie-sanders-blasted-comparing-baseball-player-contracts-teacher-salaries/,2019-05-19
4107,breitbart,/politics/2019/05/19/pinkerton-immigration-curbs-key-to-conservative-victory-in-australia-and-a-lesson-for-trump/,2019-05-19
4108,breitbart,/clips/2019/05/19/cnns-tapper-compares-trump-to-gots-mad-queen-daenerys/,2019-05-19
4109,breitbart,/politics/2019/05/19/trayvon-martins-mother-brings-activism-ballot-box-run-county-commission-seat/,2019-05-19
4110,breitbart,/middle-east/2019/05/19/white-house-to-unveil-economic-component-of-israeli-palestinian-peace-plan-at-bahrain-in-june/,2019-05-19
4111,breitbart,/politics/2019/05/19/tom-cotton-trump-plan/,2019-05-19
4112,breitbart,/clips/2019/05/19/pramila-jayapal/,2019-05-19
4113,breitbart,/politics/2019/05/19/justin-amash-loser-impeachment/,2019-05-19
4114,breitbart,/economy/2019/05/20/central-american-towns-empty-as-migrants-rush-to-u-s-border-loopholes/,2019-05-20
4115,breitbart,/politics/2019/05/20/report-alleged-antioch-church-shooter-aimed-to-kill-10-white-churchgoers/,2019-05-20
4116,breitbart,/politics/2019/05/20/los-angeles-times-border-agencies-return-pregnant-migrants-to-mexico/,2019-05-20
4117,breitbart,/tech/2019/05/20/virgil-jeff-bezos-has-a-plan-to-go-to-space-and-you-can-help-pay-for-it/,2019-05-20
4118,breitbart,/politics/2019/05/20/joe-biden-china-going-to-win-5g-and-a-i-if-trump-is-still-president/,2019-05-20
4119,breitbart,/politics/2019/05/20/angry-pa-democrat-brian-sims-apologizes-to-abortion-supporters/,2019-05-20
4120,breitbart,/politics/2019/05/20/donald-trump-questions-very-strange-fox-news-pete-buttigieg-event/,2019-05-20
4121,breitbart,/politics/2019/05/20/donald-trump-to-pennsylvania-joe-biden-deserted-you/,2019-05-20
4122,breitbart,/politics/2019/05/20/donald-trump-invites-supporter-in-a-wall-suit-on-rally-stage-in-pennsylvania/,2019-05-20
4123,breitbart,/clips/2019/05/20/msnbcs-wallace-on-trump-attacking-fox-news-what-a-flippin-loser/,2019-05-20
4124,breitbart,/politics/2019/05/20/donald-trump-jr-rips-hunter-biden-for-accepting-chinese-money/,2019-05-20
4125,breitbart,/politics/2019/05/20/crenshaw-waltz-gallagher-kick-off-effort-to-recruit-more-republican-veterans-to-congress/,2019-05-20
4126,breitbart,/tech/2019/05/20/exclusive-more-names-on-facebook-hate-agents-list-revealed-including-brigitte-gabriel/,2019-05-20
4127,breitbart,/politics/2019/05/20/epa-disputes-new-york-times-report-health-risks-replacing-obamas-clean-power-plan/,2019-05-20
4128,breitbart,/politics/2019/05/20/christopher-steele-fusion-gps-pee-dossier-uk-intelligence/,2019-05-20
4129,breitbart,/2020-election/2019/05/20/live-updates-trump-holds-pa-rally/,2019-05-20
4130,breitbart,/politics/2019/05/20/watch-live-donald-trump-speaks-at-a-maga-rally-in-pennsylvania/,2019-05-20
4131,breitbart,/clips/2019/05/20/jeff-daniels-if-trump-wins-in-2020-its-the-end-of-democracy/,2019-05-20
4132,breitbart,/clips/2019/05/20/jeff-daniels-for-trump-rally-audiences-its-all-about-race-they-arent-going-to-go-quietly/,2019-05-20
4133,breitbart,/politics/2019/05/20/flashback-joe-biden-in-2007-vowed-to-ban-sanctuary-cities-for-illegal-aliens/,2019-05-20
4134,breitbart,/politics/2019/05/20/judge-rules-trump-cannot-block-house-subpoena-of-financial-records/,2019-05-20
4135,breitbart,/politics/2019/05/20/homeowner-tries-fight-off-suspect-stick-shoots-him-chest/,2019-05-20
4136,breitbart,/politics/2019/05/20/kimberly-guilfoyle-it-is-imperative-donald-trump-get-re-elected-in-2020/,2019-05-20
4137,breitbart,/clips/2019/05/20/heilemann-trumps-strong-and-wrong-is-beating-weak-sad-afraid-dems/,2019-05-20
4138,breitbart,/politics/2019/05/20/harry-reid-told-robert-beto-orourke-he-should-have-run-for-senate-in-2020/,2019-05-20
4139,breitbart,/politics/2019/05/20/donald-trump-directs-former-counsel-don-mcgahn-to-ignore-subpoena/,2019-05-20
4140,breitbart,/tech/2019/05/20/elizabeth-warren-offers-woman-love-life-advice-on-social-media/,2019-05-20
4141,breitbart,/2020-election/2019/05/20/aoc-aligned-justice-dems-to-biden-angry-primary-voters-dont-want-kumbaya/,2019-05-20
4142,breitbart,/politics/2019/05/20/mark-meadows-release-russia-probe-documents-right-around-corner/,2019-05-20
4143,breitbart,/entertainment/2019/05/20/sarah-jessica-parker-slams-bill-de-blasio-cut-nyc-library-budget/,2019-05-20
4144,breitbart,/clips/2019/05/21/peter-schweizer-senate-should-force-hunter-biden-to-testify-on-china-ukraine-deals/,2019-05-21
4145,breitbart,/clips/2019/05/21/orourke-we-need-to-look-at-mandatory-licensing-of-gun-owners-and-move-forward-if-it-makes-sense-to-the-public/,2019-05-21
4146,breitbart,/politics/2019/05/21/exclusive-sean-spicer-huawei-the-threat-that-is-hiding-in-plain-sight/,2019-05-21
4147,breitbart,/politics/2019/05/21/exclusive-phyllis-schlaflys-handpicked-successor-calls-for-official-rnc-censure-of-justin-amash/,2019-05-21
4148,breitbart,/politics/2019/05/21/gops-fred-keller-wins-pennsylvania-12th-district-special-election/,2019-05-21
4149,breitbart,/middle-east/2019/05/21/trump-mideast-envoy-history-will-judge-palestinians-harshly-for-rejecting-bahrain-workshop/,2019-05-21
4150,breitbart,/middle-east/2019/05/21/israel-to-participate-in-bahrain-economic-peace-workshop/,2019-05-21
4151,breitbart,/politics/2019/05/21/california-farms-hike-u-s-wages-increasingly-use-automation/,2019-05-21
4152,breitbart,/radio/2019/05/21/peter-schweizer-hunter-biden-was-stuffing-his-pockets-with-foreign-money-while-dad-was-vice-president/,2019-05-21
4153,breitbart,/politics/2019/05/21/robert-beto-orourke-makes-bid-for-fox-town-hall/,2019-05-21
4154,breitbart,/economy/2019/05/21/xi-jinpings-rare-earth-visit-highlights-weak-spot-in-u-s-trade-strategy/,2019-05-21
4155,breitbart,/politics/2019/05/21/fitton-bruce-ohr-and-state-department-official-kavalec-discussed-targeting-trump/,2019-05-21
4156,breitbart,/politics/2019/05/21/study-tariff-on-all-chinese-imports-would-create-720k-american-jobs/,2019-05-21
4157,breitbart,/politics/2019/05/21/nbcs-chuck-todd-decrees-only-candidates-media-deem-worthy-should-receive-coverage/,2019-05-21
4158,breitbart,/politics/2019/05/21/ms-13-illegal-aliens-charged-with-murdering-teen-girl-after-being-released-by-sanctuary-city/,2019-05-21
4159,breitbart,/politics/2019/05/21/planned-parenthoods-wen-i-am-a-doctor-my-job-is-to-take-care-of-women/,2019-05-21
4160,breitbart,/politics/2019/05/21/butti-bust-support-for-pete-buttigieg-dips-in-the-polls/,2019-05-21
4161,breitbart,/economy/2019/05/21/jp-morgan-chase-chief-denies-debanking-conservatives/,2019-05-21
4162,breitbart,/clips/2019/05/21/al-green-welcomes-justin-amash-to-the-impeach-trump-club-you-wont-be-the-last/,2019-05-21
4163,breitbart,/politics/2019/05/21/federal-judge-refuses-to-dismiss-suit-against-washington-gun-control/,2019-05-21
4164,breitbart,/politics/2019/05/21/rep-chu-ban-on-abortion-means-women-will-be-terrified-of-their-own-bodies/,2019-05-21
4165,breitbart,/politics/2019/05/21/mark-green-justin-amash-pulling-a-press-stunt-with-trump-impeachment-call/,2019-05-21
4166,breitbart,/politics/2019/05/21/trayvon-martins-mother-running-office-push-gun-control/,2019-05-21
4167,breitbart,/politics/2019/05/21/nyt-confirms-hunter-biden-bank-of-china-deal-leaves-out-key-details/,2019-05-21
4168,breitbart,/politics/2019/05/21/watch-sanders-klobuchar-scurry-away-when-asked-about-late-term-abortion-abortion-survivors/,2019-05-21
4169,breitbart,/politics/2019/05/21/pete-buttigieg-joins-pro-abortion-protests-unwilling-to-support-abortion-restrictions/,2019-05-21
4170,breitbart,/politics/2019/05/21/donald-trump-picks-ken-cuccinelli-to-oversee-immigration-policy/,2019-05-21
4171,breitbart,/tech/2019/05/21/brigitte-gabriel-slams-facebook-for-hate-agent-label-demands-congressional-action/,2019-05-21
4172,breitbart,/politics/2019/05/21/spygate-obama-admin-cut-situation-rooms-video-feed-during-meetings-on-russia-investigation/,2019-05-21
4173,breitbart,/politics/2019/05/21/house-judiciary-chair-nadler-subpoenas-hope-hicks/,2019-05-21
4174,breitbart,/clips/2019/05/22/gop-rep-jordan-house-dems-are-nervous-about-the-real-investigation/,2019-05-22
4175,breitbart,/europe/2019/05/22/dutch-minister-migrant-crime-hidden-data/,2019-05-22
4176,breitbart,/politics/2019/05/22/obama-judge-congress-can-subpoena-trumps-personal-finances/,2019-05-22
4177,breitbart,/politics/2019/05/22/reps-crenshaw-waltz-and-gallagher-urge-more-republican-veterans-to-run-for-congress/,2019-05-22
4178,breitbart,/politics/2019/05/22/cory-booker-calls-for-repeal-of-hyde-amendment-vows-to-create-office-of-reproductive-freedom/,2019-05-22
4179,breitbart,/politics/2019/05/22/exclusive-mcaleenan-protects-kirstjen-nielsens-dhs-swamp-culture/,2019-05-22
4180,breitbart,/national-security/2019/05/22/ilhan-omar-u-s-strategy-in-syria-taking-cues-from-russia-turkey-israel/,2019-05-22
4181,breitbart,/politics/2019/05/22/transgender-ben-carson-restores-womens-rights-in-homeless-shelters/,2019-05-22
4182,breitbart,/politics/2019/05/22/beto-orourke-praises-the-universal-background-checks-that-failed-to-stop-shootings/,2019-05-22
4183,breitbart,/national-security/2019/05/22/democrat-lawmakers-trump-complicit-with-russian-activities-in-syria/,2019-05-22
4184,breitbart,/politics/2019/05/22/united-ceo-not-aware-employees-disapproved-of-cutting-ties-with-nra/,2019-05-22
4185,breitbart,/politics/2019/05/22/donald-trump-awards-medal-of-valor-to-police-trooper-shot-twelve-times/,2019-05-22
4186,breitbart,/politics/2019/05/22/kellyanne-conway-mocks-pelosi-after-snub-really-pro-woman-of-you/,2019-05-22
4187,breitbart,/clips/2019/05/22/maxine-waters-were-not-going-to-allow-trump-to-blackmail-threaten-congress/,2019-05-22
4188,breitbart,/politics/2019/05/22/devos-family-says-it-no-longer-supports-justin-amash-after-impeachment-call/,2019-05-22
4189,breitbart,/politics/2019/05/22/sanctuary-city-defends-releasing-illegal-alien-ms-13-accused-murderers-a-detainer-is-not-a-warrant/,2019-05-22
4190,breitbart,/tech/2019/05/22/carl-benjamin-feminism-pathologizes-men-as-oppressors-of-women/,2019-05-22
4191,breitbart,/politics/2019/05/22/coulter-u-s-isnt-becoming-europe-were-becoming-rome/,2019-05-22
4192,breitbart,/tech/2019/05/22/mark-meadows-we-might-have-to-use-extreme-measures-to-solve-big-tech-censorship/,2019-05-22
4193,breitbart,/europe/2019/05/22/farages-rallies-remind-me-of-someone/,2019-05-22
4194,breitbart,/entertainment/2019/05/22/anne-hathaway-white-women-complicit-in-abortion-laws-causing-black-women-to-die/,2019-05-22
4195,breitbart,/tech/2019/05/22/carl-benjamin-conservatives-in-name-only-too-afraid-to-deliver-brexit/,2019-05-22
4196,breitbart,/clips/2019/05/22/msnbcs-wallace-pelosi-cover-up-remark-seemed-to-unravel-trump-psychologically/,2019-05-22
4197,breitbart,/clips/2019/05/22/bernie-sanders-it-may-well-be-time-to-begin-trump-impeachment-proceedings/,2019-05-22
4198,breitbart,/tech/2019/05/22/exclusive-facebook-hate-agents-list-includes-british-candidates-for-european-election/,2019-05-22
4199,breitbart,/radio/2019/05/22/mark-levin-debunks-hoax-narrative-framing-trump-as-threat-to-press-freedom-with-historical-analysis/,2019-05-22
4200,breitbart,/2020-election/2019/05/22/beto-orourke-invokes-charlottesville-very-fine-people-hoax-on-cnn/,2019-05-22
4201,breitbart,/politics/2019/05/22/bill-cassidy-maggie-hassan-tapped-to-chair-bipartisan-paid-family-leave-group/,2019-05-22
4202,breitbart,/politics/2019/05/22/dhs-releases-7-9k-illegal-aliens-into-u-s-in-8-days-185k-released-in-5-months/,2019-05-22
4203,breitbart,/politics/2019/05/22/watch-pramila-jayapal-only-a-matter-of-time-before-america-has-medicare-for-all/,2019-05-22
4204,breitbart,/clips/2019/05/23/gop-rep-gaetz-comey-clapper-and-brennan-all-are-in-jeopardy/,2019-05-23
4205,breitbart,/clips/2019/05/23/steve-cohen-impeaching-reckless-gangster-trump-would-be-patriotic/,2019-05-23
4206,breitbart,/clips/2019/05/23/2020-dem-tim-ryan-on-china-tariffs-farmers-know-trump-is-lying/,2019-05-23
4207,breitbart,/politics/2019/05/23/exclusive-ben-carson-hypocritical-democrats-concerned-with-child-housing-but-support-late-term-abortion/,2019-05-23
4208,breitbart,/politics/2019/05/23/donald-trump-orders-intelligence-community-to-cooperate-with-surveillance-investigation/,2019-05-23
4209,breitbart,/middle-east/2019/05/23/palestinians-officially-reject-formal-invite-to-u-s-peace-confab-in-bahrain/,2019-05-23
4210,breitbart,/middle-east/2019/05/23/report-arab-states-pressure-palestinians-to-attend-u-s-peace-summit-in-bahrain/,2019-05-23
4211,breitbart,/middle-east/2019/05/23/khamenei-iran-youth-will-witness-demise-of-israel-american-civilization/,2019-05-23
4212,breitbart,/middle-east/2019/05/23/pete-buttigieg-tells-liberal-jews-u-s-must-push-israel-to-change-policies/,2019-05-23
4213,breitbart,/politics/2019/05/23/senate-and-trump-close-deal-on-disaster-aid-package/,2019-05-23
4214,breitbart,/politics/2019/05/23/report-planned-parenthood-consulted-on-colorados-state-boycott-of-alabama-over-abortion-law/,2019-05-23
4215,breitbart,/entertainment/2019/05/23/video-trans-actor-laverne-cox-slams-abortion-laws-during-college-commencement-speech/,2019-05-23
4216,breitbart,/politics/2019/05/23/polls-white-democrats-oppose-charter-schools-more-than-black-democrats/,2019-05-23
4217,breitbart,/entertainment/2019/05/23/fashion-notes-melania-trump-breathes-new-life/,2019-05-23
4218,breitbart,/politics/2019/05/23/los-angeles-county-implements-one-year-travel-ban-to-alabama-over-new-abortion-law/,2019-05-23
4219,breitbart,/clips/2019/05/23/abcs-hostin-trump-admin-delaying-harriet-tubman-20-bill-a-dog-whistle-to-base/,2019-05-23
4220,breitbart,/politics/2019/05/23/donald-trump-reacts-to-release-of-taliban-john-walker-lindh-i-dont-like-it-at-all/,2019-05-23
4221,breitbart,/entertainment/2019/05/23/john-walker-lindh-documentary-coming-at-showtie/,2019-05-23
4222,breitbart,/politics/2019/05/23/senate-hearing-obamas-daca-and-flores-orders-spiked-illegal-migration/,2019-05-23
4223,breitbart,/politics/2019/05/23/abortion-activist-likens-laws-restricting-procedure-forced-breeding-enslaved-black-women/,2019-05-23
4224,breitbart,/politics/2019/05/23/dhs-kevin-mcaleenan-touts-border-wall-ugrades-downplays-extensions/,2019-05-23
4225,breitbart,/politics/2019/05/23/donald-trump-i-am-an-extremely-stable-genius-and-crazy-nancy-pelosi-is-a-mess/,2019-05-23
4226,breitbart,/politics/2019/05/23/donald-trump-and-melania-trump-visit-arlington-cemetery-before-trip-to-japan/,2019-05-23
4227,breitbart,/politics/2019/05/23/bernie-sanders-congress-has-no-choice-on-impeachment-if-trump-ignores-subpoenas/,2019-05-23
4228,breitbart,/tech/2019/05/23/doj-charges-julian-assange-with-publishing-classified-information/,2019-05-23
4229,breitbart,/economy/2019/05/23/china-says-no-to-more-trade-talks-until-u-s-corrects-wrong-actions/,2019-05-23
4230,breitbart,/clips/2019/05/23/trump-jr-on-pelosi-saying-shes-praying-for-trump-i-dont-think-the-party-of-infanticide-is-exactly-praying-for-anyone/,2019-05-23
4231,breitbart,/politics/2019/05/23/trump-signs-order-cracking-down-welfare-dependent-legal-immigration/,2019-05-23
4232,breitbart,/politics/2019/05/23/watch-live-donald-trump-delivers-remarks-on-supporting-americas-farmers-and-ranchers/,2019-05-23
4233,breitbart,/politics/2019/05/23/mike-pence-rebukes-nancy-pelosis-unacceptable-cover-up-talk/,2019-05-23
4234,breitbart,/politics/2019/05/24/judge-blocks-mississippi-heartbeat-abortion-law/,2019-05-24
4235,breitbart,/news/judge-blocks-trump-from-building-sections-of-border-wall/,2019-05-24
4236,breitbart,/politics/2019/05/24/texas-sends-bill-banning-cities-partnering-planned-parenthood/,2019-05-24
4237,breitbart,/politics/2019/05/24/exclusive-pompeo-8b-arms-sales-to-middle-east-allies-appropriate-and-necessary/,2019-05-24
4238,breitbart,/politics/2019/05/24/poll-republican-dan-bishop-leads-democrat-dan-mccready-in-north-carolina-special-election/,2019-05-24
4239,breitbart,/radio/2019/05/24/exclusive-johnny-spann-before-deploying-my-son-told-his-daughter-i-dont-have-a-choice-we-have-to-go/,2019-05-24
4240,breitbart,/radio/2019/05/24/exclusive-johnny-spann-on-john-walker-lindh-disgrace-we-let-a-traitor-into-the-prison-system-to-reform-us-rather-than-us-reform-him/,2019-05-24
4241,breitbart,/politics/2019/05/24/illegal-alien-accused-of-stabbing-beloved-grandmother-to-death/,2019-05-24
4242,breitbart,/entertainment/2019/05/24/tyler-the-creator-celebrates-theresa-may-resignation-after-she-banned-him-from-britain/,2019-05-24
4243,breitbart,/entertainment/2019/05/24/emma-thompson-abortion-laws-dragging-u-s-back-to-the-dark-ages/,2019-05-24
4244,breitbart,/clips/2019/05/24/al-sharpton-absolutely-sexist-trump-intimidated-by-smart-woman-pelosi/,2019-05-24
4245,breitbart,/clips/2019/05/24/beto-we-must-defeat-dangerous-trump-or-risk-unraveling-our-democracy-for-generations/,2019-05-24
4246,breitbart,/politics/2019/05/24/exclusive-paul-gosar-sounds-alarm-on-usmcas-language-codifying-big-tech-censorship/,2019-05-24
4247,breitbart,/tech/2019/05/24/crossfit-bails-on-facebooks-censorship-by-utopian-socialists/,2019-05-24
4248,breitbart,/sports/2019/05/24/buttigieg-criticizes-trump-not-serving-military-while-defending-nfl-anthem-protesters/,2019-05-24
4249,breitbart,/politics/2019/05/24/ffarmers-granted-16b-countering-chinas-unjustified-retaliatory-tariffs/,2019-05-24
4250,breitbart,/politics/2019/05/24/dhs-100-border-crossers-with-children-being-released-into-u-s-given-work-permits/,2019-05-24
4251,breitbart,/politics/2019/05/24/ortiz-hispanics-still-thriving-with-the-economic-growth-of-trump-era/,2019-05-24
4252,breitbart,/2020-election/2019/05/24/hud-transgender-ideology-americans-allowed-recognize-sex-differences/,2019-05-24
4253,breitbart,/radio/2019/05/24/bradley-byrne-we-have-terrorists-stacked-up-behind-john-walker-lindh-trying-get-off-early-good-behavior/,2019-05-24
4254,breitbart,/politics/2019/05/24/gun-class-teaches-students-young-six-years-old/,2019-05-24
4255,breitbart,/national-security/2019/05/24/japanese-pm-abe-meets-john-bolton-ahead-of-trump-visit/,2019-05-24
4256,breitbart,/clips/2019/05/24/dem-rep-speier-pelosi-is-exposing-paranoid-trumps-questionable-mental-stability/,2019-05-24
4257,breitbart,/economy/2019/05/24/fed-china-tariff-study/,2019-05-24
4258,breitbart,/politics/2019/05/24/rand-paul-more-troops-middle-east-will-not-stop-endless-wars/,2019-05-24
4259,breitbart,/tech/2019/05/24/portland-state-rejects-conservative-political-thought-course/,2019-05-24
4260,breitbart,/clips/2019/05/24/julian-castro-it-is-a-mistake-not-to-move-forward-with-impeaching-trump/,2019-05-24
4261,breitbart,/politics/2019/05/24/were-exposing-everything-donald-trump-cheers-declassification-russia-hoax-investigation/,2019-05-24
4262,breitbart,/tech/2019/05/24/anti-trump-krassenstein-twins-banned-from-twitter-for-multiple-fake-accounts/,2019-05-24
4263,breitbart,/politics/2019/05/24/kirk-the-electoral-college-stands-between-the-constitution-and-the-mob/,2019-05-24
4264,breitbart,/politics/2019/05/25/rump-administration-proposes-revision-of-obama-era-definition-of-sex-discrimination-in-health-care/,2019-05-25
4265,breitbart,/news/trump-and-abe-tee-off-amid-us-japan-trade-tensions/,2019-05-25
4266,breitbart,/politics/2019/05/25/goodwin-one-truthful-democrat-emerges-to-call-out-partys-delusions/,2019-05-25
4267,breitbart,/clips/2019/05/25/alabama-state-senator-son-attacked-on-snapchat-wife-threatened-with-rape-over-abortion-ban-vote/,2019-05-25
4268,breitbart,/tech/2019/05/25/scott-adams-president-trump-has-no-chance-of-re-election-due-to-the-masters-of-the-universe/,2019-05-25
4269,breitbart,/clips/2019/05/25/gop-rep-byrne-house-dems-will-have-difficulty-getting-votes-for-trump-impeachment/,2019-05-25
4270,breitbart,/politics/2019/05/25/donald-trump-says-he-will-postpone-tough-trade-action-on-japan/,2019-05-25
4271,breitbart,/politics/2019/05/25/donald-trump-jussie-smollett-hoax-a-hate-crime-against-my-supporters/,2019-05-25
4272,breitbart,/politics/2019/05/25/donald-trump-needles-swampman-joe-biden/,2019-05-25
4273,breitbart,/politics/2019/05/25/martin-trumps-immigration-proposal-deserves-serious-consideration/,2019-05-25
4274,breitbart,/asia/2019/05/25/pinkerton-india-elections-show-conservative-nationalism-on-the-march-worldwide/,2019-05-25
4275,breitbart,/entertainment/2019/05/25/melania-trump-jet-sets-to-japan-in-calvin-klein-postcard-charm/,2019-05-25
4276,breitbart,/europe/2019/05/25/police-celebrate-end-of-may-her-legacy-one-of-misery-country-less-safe-officers-will-shed-no-tears/,2019-05-25
4277,breitbart,/politics/2019/05/25/mom-daughters-launch-pro-life-fashion-line-name-abby-johnson-global-ambassador/,2019-05-25
4278,breitbart,/politics/2019/05/25/judge-blocks-emergency-one-billion-for-border-wall/,2019-05-25
4279,breitbart,/politics/2019/05/25/memorial-day-2019-projected-kick-off-busiest-u-s-travel-record/,2019-05-25
4280,breitbart,/entertainment/2019/05/25/jon-voight-trump-greatest-since-abraham-lincoln/,2019-05-25
4281,breitbart,/clips/2019/05/25/carlson-rips-left-for-calling-trumps-declassifying-order-a-cover-up-un-american/,2019-05-25
4282,breitbart,/europe/2019/05/25/pope-compares-abortion-to-hiring-a-hitman-to-solve-a-problem/,2019-05-25
4283,breitbart,/europe/2019/05/25/anti-brexit-change-uk-liberal-democrats-could-form-cuk-ld-coalition/,2019-05-25
4284,breitbart,/politics/2019/05/25/democrat-politicians-los-angeles-cant-even-pick-up-trash/,2019-05-25
4285,breitbart,/europe/2019/05/25/600000-migrants-arrive-in-uk-in-one-year/,2019-05-25
